Esta película no tiene características redentoras.	0
Todo es espantoso.	0
El trabajo de cámara sin arte nos presenta infinitamente el escenario más feo que se pueda imaginar, es decir,	0
La historia está más allá de la estupidez.	0
¿El guión está allí? ¿Un guión?	0
Los niños son molestos.	0
El protagonista es libre de carisma.	0
Absolutamente sin mérito en ningún nivel, esto es similar a la tortura.	0
Incluso lo diré de nuevo, esto es tortura.	0
Tal vez habría una explicación razonable para esta atrocidad.	0
No es un viaje agradable de autodescubrimiento.	0
Muy poco recomendado.	0
Si esta premisa suena estúpida, eso es porque lo es.	0
Sí, es tan malo.	0
Nada en absoluto para recomendar.	0
Una excelente actuación de la Sra.	1
Garbo, quien demostró desde el principio que sus talentos podrían traspasarse de la era silenciosa (quería ver algo de su trabajo silencioso, pero Netflix no parece estar almacenándolos).	1
También es genial ver que la renombrada guionista silenciosa Frances Marion no ha perdido ni un solo paso, pasando del silencio al sonido.	1
Esta película sufrió debido a la escritura, necesitaba más suspenso.	0
Hubo demasiados primeros planos.	0
Pero aparte de eso, la película pareció arrastrarse y los héroes no trabajaron realmente por su libertad.	0
Pero esta película es definitivamente una renta por debajo del promedio.	0
¡Te encantará!	1
Esta película es mala.	0
Muy malo.	0
La película es demasiado larga.	0
Este es definitivamente uno de los malos.	0
La película que recibí fue una película de gran calidad para su edad.	1
John Wayne hizo un trabajo increíble por ser tan joven en la industria del cine.	1
Su presencia en la pantalla brilló, aunque había otros actores principales en la pantalla con él.	1
Creo que es una visita obligada la película de John Wayne más antigua.	1
Realmente no veo cómo alguien podría disfrutar de esta película.	0
No creo que haya visto una película tan aburrida como esta chatarra autoindulgente.	0
Probablemente hubiera sido mejor si el director no hubiera pasado la mayor parte de la película mostrando su propia obra de arte, lo que realmente no es tan notable.	0
Otra cosa que realmente no me gustó es que cuando un personaje recibió un puñetazo en la cara, un galón de sangre brotaría poco después.	0
Jamie Foxx absolutamente es Ray Charles.	1
Su actuación es simplemente genial.	1
Es dueño de la película, así como Spacek era propietaria de Coal Miner's Daughter y Quaid era propietaria de Great Balls of Fire.	1
 De hecho, es difícil recordar que la parte de Ray Charles está siendo actuada, y no interpretada por el hombre mismo.	1
Ray Charles es legendario.	1
La vida de Ray Charles proporcionó excelente material biográfico para la película, que va más allá de ser solo otra película sobre un músico.	1
Hitchcock es un gran director.	1
Irónicamente, la mayoría de sus películas me parecen una pérdida total de tiempo para ver.	0
En segundo lugar, Hitchcock perfeccionó la película de suspenso y persecución.	1
Es esta burla a la audiencia que sabotea la mayoría de sus películas.	0
De ahí que toda la historia carezca de cierta energía.	0
La trama simplemente retumba como una máquina, dependiendo desesperadamente de la adición de nuevas escenas.	0
Hay las fallas lógicas habituales de Hitchcock.	0
Mishima es extremadamente poco interesante.	0
Esta es una película fría y sin complicaciones sobre un autor que vive / trabaja en una cultura abstrusa fría.	0
Las recreaciones planas no llaman tu atención porque son emocionalmente a la deriva y stagy.	0
Y el resto simplemente está allí sentado, siendo horrible ... con los soldados cantando canciones sobre la masculinidad a la que se comprometen, pelirrojas sobre la pureza, la admiración de las espadas, etc.	0
Él puede aburrirte en pedazos y matar el impulso de una película, más rápido que cualquier otra persona.	0
Schrader ha hecho un currículum lleno de pésimas películas amateur.	0
Cuando vi por primera vez esta película, en los años 80, me encantó.	1
Estaba totalmente fascinado por la música, el baile ... todo.	1
Sin embargo, recientemente lo volví a ver todo en DVD, y me sorprendió completamente lo estúpida que era la trama, cómo contenía agujeros, inconsistencias y, francamente, mucha basura, y lo horrible que era el baile.	0
Quiero decir, en un mundo realista, NUNCA se hubiera metido en ese repertorio de ballet ... Todo fue bastante patético.	0
Los desarrollos del personaje también carecieron de profundidad.	0
Woa, habla de horrible.	0
No malgastes tu tiempo.	0
Era demasiado horrible.	0
El peor, el peor de los diálogos ... podría seguir y seguir.	0
Pero lo que realmente lo hizo invencible fue la dirección.	0
Los pobres actores.	0
Ni siquiera se puede decir si tienen talento porque no solo tienen líneas patéticas para hablar, sino que el director no les dio ninguna acción.	0
Si verifica la filmografía del director en este sitio, verá por qué esta película no tuvo oportunidad.	0
Esto ni siquiera sería bueno como hecho para la película de televisión.	0
Si las buenas intenciones hicieron que una película fuera genial, entonces esta película podría ser una de las mejores películas que se hayan hecho.	1
La película tiene grandes actores, un director maestro, un tema significativo, al menos un tema significativo, un trasfondo de la década de los cincuenta, el cansancio del mundo existencial, escenas aéreas que deberían haber emocionado los sentidos y la imaginación, y personajes sobre los cuales uno podría profundamente cuidado	1
Lamentablemente, la película falla.	0
La película carece de interés visual, drama, expresión de sentimientos y celebración del patriotismo que subraya la narrativa.	0
Ninguna actriz ha sido peor utilizada que June Allison en esta película.	0
Sin embargo, me gusta verlo.	1
Desafortunadamente, esta es una mala película que es simplemente mala.	0
¡La mala escritura, la mala dirección y la actuación horrible hacen que este sea claramente malo!	0
El diálogo apestó.	0
La cinematografía -si se puede llamar así- chupó.	0
La banda sonora chupó.	0
La actuación apestaba.	0
Las secuencias de conciertos simplemente apestaron.	0
Eso estuvo bien.	1
Eso fue divertido.	1
Fue tan gracioso.	1
En general, esta película fue basura barata.	0
Pero esta película no es graciosa, considerando lo ridículo que es.	0
Salí de ello sintiéndome enojado.	0
*** SPOILERS *** Cualquier otra cosa que se pueda (o no pueda) decir al respecto, SUPERFICIE está magníficamente diseñada.	1
La cinematografía es simplemente impresionante (por decir lo menos) y el fx no es nada si no es de vanguardia.	1
Conceptualmente, el programa ofrece un poco de todo, y para casi todos (padres, niños, fans de fantasía y / o de fx).	1
"Y tampoco hubo una sola nota amarga tocada en cuanto a la actuación, tampoco	 Algunos lanzamientos sorprendentemente sólidos, aquí."	1
A fin de cuentas, un trabajo muy bien hecho.	1
Gracias buena una película como esta fue hecha y lanzada.	1
Una de las mejores películas mexicanas de la historia, y una de las menos entendidas, incluso por parte de los propios mexicanos, sin importar cuán identificados se hayan sentido con ella.	1
Se clasifica como un gran drama de noir-crime, increíbles actuaciones de Belmondo y Lino Ventura.	1
La atención prestada a cada personaje y las complejas representaciones psicológicas, que detallan la lealtad, la traición, el amor y la esperanza, son tremendas.	1
Es un excelente drama, un excelente thriller y una excelente película.	1
Allá arriba con lo mejor de Melville.	1
Todo sobre esta película es simplemente increíble.	1
Realmente haces este viaje a través de los ojos y el alma de un niño.	1
BLACK WATER es un thriller que logra trascender completamente sus limitaciones (es una película indie) al subvertir continuamente las expectativas para emerger como una experiencia intensa.	1
Las actuaciones son reales y apasionantes, el cocodrilo está extremadamente bien hecho, de hecho, si se cree que el sitio web de Black Water se debe a que utilizaron cocodrilos reales y la ubicación del pantano es fabulosa.	1
Lo disfruté mucho cuando Christopher Eccleston tomó el control de TARDIS y la continuación de la serie.	1
No estoy seguro de lo que estaba tratando de hacer con esta película.	0
Si fue para convertir mi buen día en una noche de recuerdos inquietantes, supongo que tuvo éxito.	0
Hay muchos lugares hermosos.	1
Fue forzado, como todo en esta película.	0
De nuevo, cojo.	0
Aquí es donde la película realmente me despidió.	0
Y ni siquiera me hagas empezar con el trabajo de la cámara.	0
Cuando lo vi en el teatro pensé que iba a estar enfermo.	0
Resumen: Los ingenios no eran ingeniosos.	0
La trama ... bueno, dije que la dejaría pasar.	0
La actuación fue mala.	0
Muy mal.	0
Incluso Billy Bob no pudo elevarse por encima del guión, que era peor.	0
Camerawork - otra vez, mal.	0
Puntuación: 1 de 10.	0
¡Un final INCREÍBLE a la mejor trilogía de todos los tiempos!	1
Kieslowski nunca deja de sorprenderme.	1
Es uno de mis directores favoritos y uno de los directores más talentosos de la historia del cine.	1
Su uso de los colores de la bandera francesa en las tres películas fue increíble, cada disparo, cada escena era como una obra de arte.	1
Tres de las películas más visualmente atractivas que he visto.	1
Y sus conexiones sutiles entre las tres películas son impresionantes.	1
Tengo que mencionar esto y es un gran SPOILER, me encantó el final, cómo todos los personajes de las tres películas fueron los sobrevivientes restantes del desastre del ferry, con Valentine y el joven juez juntos, y el anciano mirándola. TV, solidificando su felicidad por el sufrimiento con el que lidió durante tantos años.	1
No podría pensar en una mejor manera de terminar la película, ¡pero una sonrisa en mi cara, una excelente manera de concluir una película y una trilogía asombrosas!	1
Lo recomiendo a TODOS los que aman el cine, las películas, cualquier cosa ... ¡Una obra de arte!	1
10 de cada 10 tanto para la película como para la trilogía.	1
Literalmente vomité mientras veía esta película.	0
Creo que fui una de las personas que encontró esta otra perla de Roth.	1
Su actuación, según lo premiado, fue impactante.	1
La historia que Francis contó con tanta elocuencia 25 años antes de Coppola, realmente se desarrolla gradualmente y deja espacio para que se desarrollen los personajes.	1
En un lugar más maravilloso se encuentra una historia de contraste.	1
En definitiva, una hermosa película dirigida de Nicola's roeg wih a sublime cast.	1
Estoy traduciendo películas para ganarme la vida y esta es la primera película en mi experiencia laboral de 5 años que me pareció ofensiva para mi inteligencia.	0
Pero cuando alguien se esfuerza por alcanzar la grandeza y la poesía, pero presenta una historia confusa (y, a menudo, ridícula), un montón de escenas dispares, diálogos pretenciosos ... Entonces obtienes el peor tipo de película que otro crítico definió con precisión como una mierda pretenciosa .	0
Para aquellos que encuentran esta película inteligente o incluso magistral, solo puedo decir: es tu inteligencia y tu imaginación que obviamente utilizaste para tratar de dar un sentido a este lamentable intento (está en nuestra naturaleza humana tratar de dar sentido a las cosas).	0
Una cosa más: puedo tolerar la incorrección política muy bien, estoy a favor de la libertad artística y la suspensión de la incredulidad, pero el personaje femenino eslavo era demasiado.	0
Esta es una película tan divertida y divertida.	1
Muy entretenido en todos los ángulos.	1
Cuenta con una variedad extravagante de nueces memorables, psicóticas pero adorables.	1
Así que para nuestro disfrute, podemos verlos correr, jugar juegos y ser peligrosos.	1
Incluso tiene sus momentos dulces.	1
El técnico de reparaciones telefónicas fue realmente divertido y sus reacciones ante los jefes locos y malintencionados fueron auténticas.	1
Todos los personajes de esta película están tremendamente bien interpretados.	1
Y realmente los encontré graciosos.	1
Esta es en realidad una película muy inteligente.	1
Hay un brillante giro final.	1
 Me encanta.	1
El final es tan, tan perfecto ... derramarás una lágrima.	1
Estoy tan emocionada después de ver una película como esta.	1
Nunca lo olvidaré ahora.	1
No es solo un culto ... es un culto CLÁSICO.	1
Que tiene más profundidad y carácter que el hombre debajo.	0
Los ajustes de Malta son tan secos y estériles como el diálogo.	0
Esta pelicula es terrible	0
Las escenas de hockey son terribles, los defensores juegan como si tuvieran 5 años, los porteros se lanzan a tiros que tienen 10 pies de ancho de la red, etc.	0
Para aquellos que no lo han visto, ¡no malgasten su tiempo!	0
¡Llamar a esta película un drama es ridículo!	0
Comencé a ver esto pero no creía en ninguno de los personajes.	0
En particular, la relación entre el asistente de panadería y la camarera simplemente no funcionó para mí en absoluto.	0
Era una película muy superficial y me dio la sensación de que estaba viendo una obra de teatro en lugar de una película.	0
"Los personajes eran muy ""escénicos"" y la historia era muy parecida a una farsa escénica."	0
En el momento en que el pirómano atacó al asistente, me aburrí y no me importó lo que sucedió después, así que lo apagué.	0
Me alegro de no haber pagado para verlo.	0
No reí ni siquiera sonrió una vez.	0
Pero no fue nada en absoluto, solo un gran bostezo ...	0
Es un muy buen espectáculo para ver.	1
Es muy educativo para niños de 1 a 8 años.	1
Barney es definitivamente super Duper.	1
es bastante gracioso	1
Babie Bop es muy linda.	1
Los niños son muy cool también.	1
 Pero Storm Trooper ni siquiera es lo suficientemente malo como para llegar a la lista de películas maravillosamente terribles.	0
Es simplemente cojo.	0
El tipo que dijo que ha tenido un mejor diálogo con sus plantas en macetas lo tiene bien.	0
Todo acerca de esta película es estúpido.	0
Incluso si te gustan las películas malas, no mires esta película.	0
Es vergonzoso	0
Le daría a esta serie de televisión un 10 más si pudiera.	1
Los escritores fueron muy buenos y creo que los mejores actores y actrices fueron una ventaja para el show. Estos personajes eran tan reales.	1
Debo decir que he grabado la mayoría de los episodios y me encuentro mirándolos una y otra vez.	1
¡Ahora sabes por qué le di un 10+!	1
No sé exactamente de qué se trata esta película, pero nos aferramos a esta película entrañable y se ha convertido en una parte especial de los recuerdos de nuestra familia.	1
Recomiendo total y absolutamente esta película a cualquiera que le gusten las buenas películas familiares sanas porque eso es exactamente lo que es.	1
Las cosas en las que se meten los cuatro niños son absolutamente divertidas de ver.	1
Esta es una de las mejores películas que muestran un fuerte vínculo entre hermanos.	1
Mucho más interesante, más acción, más suspenso y menos de la controversia innecesaria.	1
Todo, desde la actuación hasta la cinematografía, fue sólido.	1
Definitivamente vale la pena echarle un vistazo.	1
Damian es tan talentoso y versátil en tantas formas de escribir y retratar diferentes personajes en la pantalla.	1
Esta película tiene una vanguardia.	1
Estoy muy complacido de saber que un genio tan moderno está ahí afuera, dejar que la pasión por el Arte lo lleve y nos lleve como audiencia con él.	1
Los nuevos personajes no eran tan memorables, y me encontré olvidando quién era quién.	0
Sentí como si su viaje a Irlanda no hiciera absolutamente nada.	0
"No me asustó, me horrorizó, ni me hizo simpatizar con los personajes	 era simplemente molesto."	0
Los movimientos bruscos de la cámara también eran molestos.	0
La trama era la misma que casi cualquier otro horror barato.	0
Hubo algunos intentos patéticos de darle profundidad a los personajes, pero realmente no funcionó en el resto de la trama.	0
Supongo que se suponía que debía ser un giro inteligente, y luego arrojar algo de luz sobre la situación, pero fue estúpido.	0
Si lo ves, probablemente deberías dejarlo en el estante.	0
Elias Koteas, Jack Palance juegan buenos papeles Angelina es sexy y se desnuda.Billy Drago aparece en esto y es genial como siempre + un cameo de Sven ole Thorsen ayuda a hacer de esta una película muy agradable con buena actuación y un presupuesto decente.	1
Esta fue una película tan increíble que la compré en Ebay.	1
Realmente me encantó la línea de la historia y el oso poler era un poco lindo. Pero si alguien tiene alguna pregunta sobre Fort Steele, simplemente pregunte :)	1
¡Esta película totalmente extravagante es tan exagerada, patética y poco realista que durante los 90 minutos de tortura total que probablemente miré mi reloj unas 70000 veces!	0
Lucy Bell es mucho más alta que esta mierda y para ella hundirse tan bajo es bastante deprimente.	0
Todo lo que hace esta película es que te enfermas al ver a todos estos holgazanes poner excusas por sus acciones estúpidas durante 90 minutos.	0
¡Dios, y nunca podré recuperar esos 90 minutos!	0
Creo que las partes más maravillosas (literalmente, llenas de asombro) son los extractos de sus obras.	1
Los sets (especialmente diseñados para trabajar con la cámara) son increíbles ... estilizados, hermosos y efectivos.	1
Podrían ser utilizados como ejemplares para cualquier escenógrafo.	1
Las historias fueron exploraciones poderosas de la naturaleza del hombre y del arte.	1
Después de ver esta película, quería aprender más sobre las obras de este artista.	1
Recomiendo esta película a cualquier persona interesada en arte, poesía, teatro, política o historia japonesa.	1
Aquí, en El viento y el león, vemos una representación maravillosa de la propia era imperial de Estados Unidos.	1
) Lo que hace diferente a esta historia son los magníficos valores de producción, fotografía impecable, composición y edición, el casting excelente, el poco apreciado Brian Keith interpretando a un peluche de peluche y una historia vívida.	1
Aunque The Wind and the Lion se dice en gran parte a través de los ojos del hijo, cada miembro de la familia puede identificarse con uno de los personajes, ya sea el noble bandolero de Sean Connery, la heroína luchadora de Candace Bergen, el astuto John Hay de John Huston o Steve Kanaly. Spiffy, radiante, despiadado teniente, el palo grande de Roosevelt.	1
Esta es una gran aventura en su mejor momento.	1
Creo que fue la mejor película de Robert Ryans, porque representó a alguien como mi padre, y fue un esquizofrénico en la vida real (mi padre), aunque nunca asesinó a nadie, pero se vio más afectado durante la Segunda Guerra Mundial, lo que lo empeoró.	1
Tener que complacerlo solo para sobrevivir y pasar el día era muy apropiado.	1
(Mi madre y mi hermano tuvieron que hacer esto) Cuando vi a Robert Ryan retratar a este tipo de hombre, fue una muy buena imitación de este tipo de persona, y me impresionó.	1
Casi todas las canciones de Cover Girl son anticuadas y no muy melodiosas.	0
Lo más molesto de 'Cover Girl' es la forma en que Rita Hayworth se coloca en un pedestal.	0
Desafortunadamente, 'Cover Girl' es un ejemplo de cómo Hollywood solía explotar a las mujeres para obtener ganancias financieras.	0
La narración no lineal, por lo tanto, muchos flashbacks y cada parte se articulan bastante bien.	1
La buena fotografía también hace que ella y Monica Bellucci se vean muy hermosas.	1
Un buen comentario del amor de hoy y, sin duda, una película que vale la pena ver.	1
